stt,mssv,student_name,class_name,edu_mail,national_id,address_id
794,19341241,Lương Thị Thảo,KHMT15A,thao.19341241@student.iuh.edu.vn,802089034,59
795,19341251,Võ Thu,HTTT15A,thu.19341251@student.iuh.edu.vn,871279114,213
796,19341261,Tăng Phượng,KHMT15A,phuong.19341261@student.iuh.edu.vn,417454646,59
797,19341271,Lê Phạm Hoàng,HTTT15B,hoang.19341271@student.iuh.edu.vn,883995741,156
798,19341281,Hà Anh Hiếu,HTTT15B,hieu.19341281@student.iuh.edu.vn,273830279,85
799,19341291,Dương Duy,HTTT15C,duy.19341291@student.iuh.edu.vn,525400817,70
800,19341301,Lê Thanh,KHDL15A,thanh.19341301@student.iuh.edu.vn,957769288,70
801,19341311,Lê Ngọc Thảo,HTTT15B,thao.19341311@student.iuh.edu.vn,288401794,9
802,19341321,Lưu Ngọc Tường,KHMT15A,tuong.19341321@student.iuh.edu.vn,632459886,18
803,19341331,Nguyễn Hoàng,KTPM15A,hoang.19341331@student.iuh.edu.vn,235321229,5
804,19341341,Trầm Vương Mẫn,KHMT15A,man.19341341@student.iuh.edu.vn,736996432,250
805,19341351,Vũ Hải,KHDL15B,hai.19341351@student.iuh.edu.vn,674926606,88
806,19341361,Trần Minh,KHMT15B,minh.19341361@student.iuh.edu.vn,420138874,153
807,19341371,Nguyễn Duy,HTTT15B,duy.19341371@student.iuh.edu.vn,762918079,296
808,19341381,Đỗ Thị Kim,HTTT15B,kim.19341381@student.iuh.edu.vn,875977449,110
809,19341391,Võ Thị Kim,KTPM15A,kim.19341391@student.iuh.edu.vn,480568976,243
810,19341401,Phạm Hà,HTTT15C,ha.19341401@student.iuh.edu.vn,512780177,219
811,19341411,Đỗ Trần Thanh,HTTT15B,thanh.19341411@student.iuh.edu.vn,439925294,205
812,19341421,Nguyễn Ngọc Khánh,KTPM15B,khanh.19341421@student.iuh.edu.vn,253661201,111
813,19341431,Lin Kính,HTTT15B,kinh.19341431@student.iuh.edu.vn,351103463,224
814,19341441,Nguyễn Thị Thảo,HTTT15C,thao.19341441@student.iuh.edu.vn,384500489,56
815,19341451,Diệp Ngọc,KHMT15B,ngoc.19341451@student.iuh.edu.vn,550930098,132
816,19341461,Lê Thiên Ngọc,HTTT15C,ngoc.19341461@student.iuh.edu.vn,481774573,124
817,19341471,Âu Bảo,KTPM15A,bao.19341471@student.iuh.edu.vn,261465886,17
818,19341481,Trương Tú,HTTT15B,tu.19341481@student.iuh.edu.vn,913081437,54
819,19341491,Nguyễn Thị Quỳnh,KHMT15B,quynh.19341491@student.iuh.edu.vn,842782415,30
820,19341501,Hoàng Thị,HTTT15A,thi.19341501@student.iuh.edu.vn,608039117,268
821,19341511,Nguyễn Thị Mỹ,KHDL15B,my.19341511@student.iuh.edu.vn,360663775,169
822,19341521,Võ Thị Kim,HTTT15B,kim.19341521@student.iuh.edu.vn,616127100,3
823,19341531,Võ Thúy,HTTT15B,thuy.19341531@student.iuh.edu.vn,892592242,262
824,19341541,Võ Thị Diệu,HTTT15B,dieu.19341541@student.iuh.edu.vn,450623444,294
825,19341551,Võ Hoàng,KHDL15A,hoang.19341551@student.iuh.edu.vn,798871562,58
826,19341561,Nguyễn Thị Thuỳ,KTPM15B,thuy.19341561@student.iuh.edu.vn,461123266,289
827,19341571,Nguyễn Thị Thanh,HTTT15B,thanh.19341571@student.iuh.edu.vn,700771237,143
828,19341581,Trương Tịnh,KTPM15B,tinh.19341581@student.iuh.edu.vn,890169671,259
829,19341591,Nguyễn Thị Bích,KHDL15A,bich.19341591@student.iuh.edu.vn,591973617,161
830,19341601,Nguyễn Hồng,HTTT15A,hong.19341601@student.iuh.edu.vn,571682484,36
831,19341611,Đỗ Phương,HTTT15A,phuong.19341611@student.iuh.edu.vn,831849745,189
832,19341621,Bùi Thị,KTPM15B,thi.19341621@student.iuh.edu.vn,913470337,194
833,19341631,Lâm Tâm,HTTT15A,tam.19341631@student.iuh.edu.vn,278480221,107
834,19341641,Phạm Thị Ngọc,KHMT15A,ngoc.19341641@student.iuh.edu.vn,230522511,70
835,19341651,Lý Quế,KTPM15B,que.19341651@student.iuh.edu.vn,734977467,93
836,19341661,Lê Thị Hồng,KHMT15B,hong.19341661@student.iuh.edu.vn,877858399,123
837,19341671,Nguyễn Thị Bích,HTTT15A,bich.19341671@student.iuh.edu.vn,577970414,88
838,19341681,Phạm Như Thảo,HTTT15A,thao.19341681@student.iuh.edu.vn,863095360,173
839,19341691,Phùng Khang,HTTT15B,khang.19341691@student.iuh.edu.vn,691756056,87
840,19341701,Lữ Hoán,KTPM15B,hoan.19341701@student.iuh.edu.vn,793150868,277
841,19341711,Nguyễn Hồng,HTTT15B,hong.19341711@student.iuh.edu.vn,731605382,11
842,19341721,La Lan,HTTT15B,lan.19341721@student.iuh.edu.vn,260411940,105
843,19341731,Nguyễn Thị Thu,KTPM15B,thu.19341731@student.iuh.edu.vn,630977742,265
844,19341741,Thái Thị,KHMT15A,thi.19341741@student.iuh.edu.vn,792102832,251
845,19341751,Nguyễn Ngọc Lan,KHMT15B,lan.19341751@student.iuh.edu.vn,873717198,189
846,19341761,Nguyễn Thị Thanh,HTTT15A,thanh.19341761@student.iuh.edu.vn,627199715,2
847,19341771,Nguyễn Thị Ngọc,KHMT15A,ngoc.19341771@student.iuh.edu.vn,903184431,131
848,19341781,Nguyễn Thị Ngọc,HTTT15B,ngoc.19341781@student.iuh.edu.vn,733168849,78
849,19341791,Nguyễn Trần Thục,HTTT15A,thuc.19341791@student.iuh.edu.vn,670661593,129
850,19341801,Đặng Thị Khánh,HTTT15B,khanh.19341801@student.iuh.edu.vn,569966323,223
851,19341811,Nguyễn Trần Sông,KTPM15A,song.19341811@student.iuh.edu.vn,830537579,221
852,19341821,Đoàn Vũ Thụy,HTTT15B,thuy.19341821@student.iuh.edu.vn,762214963,281
853,19341831,Nguyễn Phước Bảo,KHMT15B,bao.19341831@student.iuh.edu.vn,966922253,297
854,19341841,Phan Hương,KTPM15B,huong.19341841@student.iuh.edu.vn,278292917,240
855,19341851,Lê Thị Yến,HTTT15B,yen.19341851@student.iuh.edu.vn,772492429,267
856,19341861,Bùi Ngọc Cam,HTTT15B,cam.19341861@student.iuh.edu.vn,899147453,104
857,19341871,Nguyễn Hồng Vân,HTTT15A,van.19341871@student.iuh.edu.vn,853533195,146
858,19341881,Lê Thị Thu,KHMT15B,thu.19341881@student.iuh.edu.vn,652790550,295
859,19341891,Nguyễn Thị Thu,KTPM15B,thu.19341891@student.iuh.edu.vn,316255845,72
860,19341901,Nguyễn Thành,HTTT15B,thanh.19341901@student.iuh.edu.vn,779744201,269
861,19341911,Nguyễn Huỳnh Như,KTPM15B,nhu.19341911@student.iuh.edu.vn,905630774,4
862,19341921,Trần Ngọc,HTTT15B,ngoc.19341921@student.iuh.edu.vn,561012748,174
863,19341931,Nguyễn Minh,HTTT15C,minh.19341931@student.iuh.edu.vn,761419902,202
864,19341941,Trần Hữu,HTTT15B,huu.19341941@student.iuh.edu.vn,671152514,130
865,19341951,Huỳnh Văn,KHDL15B,van.19341951@student.iuh.edu.vn,658596528,276
866,19341961,Ngô Thảo,HTTT15B,thao.19341961@student.iuh.edu.vn,548623965,44
867,19341971,Phạm Thị Thu,KTPM15A,thu.19341971@student.iuh.edu.vn,863107602,60
868,19341981,Lưu Gia,HTTT15C,gia.19341981@student.iuh.edu.vn,417334062,106
869,19341991,Phạm Tăng Cát,HTTT15C,cat.19341991@student.iuh.edu.vn,772152398,142
870,19342001,Phạm Thị Vân,HTTT15A,van.19342001@student.iuh.edu.vn,382937945,48
871,19342011,Vũ Phương,HTTT15B,phuong.19342011@student.iuh.edu.vn,429681686,161
872,19342021,Trương Công,KHDL15B,cong.19342021@student.iuh.edu.vn,431220503,190
873,19342031,Nguyễn Hoài,HTTT15C,hoai.19342031@student.iuh.edu.vn,359373246,108
874,19342041,Ngô Văn,HTTT15A,van.19342041@student.iuh.edu.vn,502233624,139
875,19342051,La Chí,HTTT15C,chi.19342051@student.iuh.edu.vn,512602644,91
876,19342061,Chou Kiệt,KHMT15A,kiet.19342061@student.iuh.edu.vn,250796888,299
877,19342071,Nguyễn Huỳnh Kim,KTPM15A,kim.19342071@student.iuh.edu.vn,489308127,197
878,19342081,Nguyễn Thành,KHMT15B,thanh.19342081@student.iuh.edu.vn,400397803,173
879,19342091,Huỳnh Thụy Nguyên,KTPM15B,nguyen.19342091@student.iuh.edu.vn,616719514,167
880,19342101,Trần Quan,KTPM15A,quan.19342101@student.iuh.edu.vn,543459978,244
881,19342111,Nguyễn Hữu,KHDL15A,huu.19342111@student.iuh.edu.vn,939153749,179
882,19342121,Trần Thanh,KHMT15A,thanh.19342121@student.iuh.edu.vn,834098037,226
883,19342131,Đinh Thị Bích,KHDL15B,bich.19342131@student.iuh.edu.vn,262700276,213
884,19342141,Lê Thúy Phương,HTTT15A,phuong.19342141@student.iuh.edu.vn,615204527,23
885,19342151,Phạm Thành,KHDL15A,thanh.19342151@student.iuh.edu.vn,308132383,75
886,19342161,Trần Thị Thanh,HTTT15C,thanh.19342161@student.iuh.edu.vn,343949009,20
887,19342171,Lê Thị Phương,KTPM15B,phuong.19342171@student.iuh.edu.vn,684740453,190
888,19342181,Châu Cương,KHMT15A,cuong.19342181@student.iuh.edu.vn,771510148,200
889,19342191,Ngô Thanh,KHDL15B,thanh.19342191@student.iuh.edu.vn,898429436,123
890,19342201,Nguyễn Mai Thanh,KHMT15A,thanh.19342201@student.iuh.edu.vn,622060916,238
891,19342211,Trần Hà Đông,HTTT15B,dong.19342211@student.iuh.edu.vn,431771052,5
892,19342221,Nguyễn Phan Thùy,HTTT15B,thuy.19342221@student.iuh.edu.vn,890721686,139
893,19342231,Nguyễn Khánh,KTPM15A,khanh.19342231@student.iuh.edu.vn,387667799,104
894,19342241,Hoàng Ngọc,KHMT15A,ngoc.19342241@student.iuh.edu.vn,897386251,226
895,19342251,Trần Hữu,HTTT15B,huu.19342251@student.iuh.edu.vn,996249119,112
896,19342261,Nguyễn Ngọc Đoan,HTTT15A,doan.19342261@student.iuh.edu.vn,780026360,33
897,19342271,Cao Thị Thu,HTTT15A,thu.19342271@student.iuh.edu.vn,351421857,63
898,19342281,Mai Quốc,KHMT15B,quoc.19342281@student.iuh.edu.vn,858563907,205
899,19342291,Nguyễn Ngọc Hương,HTTT15A,huong.19342291@student.iuh.edu.vn,987968319,117
900,19342301,Nguyễn Thị Thùy,HTTT15B,thuy.19342301@student.iuh.edu.vn,986479765,60
901,19342311,Nguyễn Hoàng Minh,HTTT15C,minh.19342311@student.iuh.edu.vn,602436158,187
902,19342321,Nguyễn Hoàng Yến,HTTT15B,yen.19342321@student.iuh.edu.vn,837823236,143
903,19342331,Lê Ngọc Yến,HTTT15B,yen.19342331@student.iuh.edu.vn,993471478,44
904,19342341,Trần Khánh,KHDL15B,khanh.19342341@student.iuh.edu.vn,811971011,54
905,19342351,Nguyễn Huỳnh Thái,KTPM15A,thai.19342351@student.iuh.edu.vn,464927895,268
906,19342361,Vĩnh Huyền Huyền Thảo,KHDL15B,thao.19342361@student.iuh.edu.vn,581035748,283
907,19342371,Trần Thị Quỳnh,HTTT15B,quynh.19342371@student.iuh.edu.vn,443438512,14
908,19342381,Huỳnh Giao,KHDL15B,giao.19342381@student.iuh.edu.vn,793331870,264
909,19342391,Vũ Lê Thuận,HTTT15C,thuan.19342391@student.iuh.edu.vn,618994753,232
910,19342401,Nguyễn Tấn,HTTT15A,tan.19342401@student.iuh.edu.vn,404836965,91
911,19342411,Lâm Cẩm,KHDL15B,cam.19342411@student.iuh.edu.vn,517810800,52
912,19342421,Nguyễn Duy,KTPM15A,duy.19342421@student.iuh.edu.vn,242251602,184
913,19342431,Thòng Ngọc,HTTT15B,ngoc.19342431@student.iuh.edu.vn,342744971,62
914,19342441,Ngô Huệ,HTTT15B,hue.19342441@student.iuh.edu.vn,908488762,49
915,19342451,Triệu Trạch,HTTT15A,trach.19342451@student.iuh.edu.vn,465192189,9
916,19342461,Huỳnh Ngọc,KHDL15A,ngoc.19342461@student.iuh.edu.vn,988253517,235
917,19342471,Nguyễn Ngọc Bảo,HTTT15B,bao.19342471@student.iuh.edu.vn,458914368,244
918,19342481,Đổ Phúc Nhĩ,HTTT15B,nhi.19342481@student.iuh.edu.vn,827382865,100
919,19342491,Huỳnh Cao,HTTT15A,cao.19342491@student.iuh.edu.vn,566365126,120
920,19342501,Hoàng Mai Thảo,KHMT15A,thao.19342501@student.iuh.edu.vn,753603908,64
921,19342511,Đặng Thị Thục,HTTT15C,thuc.19342511@student.iuh.edu.vn,749561249,34
922,19342521,Lê Quang,HTTT15B,quang.19342521@student.iuh.edu.vn,299638428,116
923,19342531,Trần Cát,KTPM15A,cat.19342531@student.iuh.edu.vn,264016786,260
924,19342541,Hoàng Nam,HTTT15B,nam.19342541@student.iuh.edu.vn,883547640,133
925,19342551,Võ Trọng,KHDL15B,trong.19342551@student.iuh.edu.vn,835550900,20
926,19342561,Nguyễn Thị Nam,HTTT15C,nam.19342561@student.iuh.edu.vn,393482919,274
927,19342571,Trần Ba,KHDL15A,ba.19342571@student.iuh.edu.vn,524497159,30
928,19342581,HoàNg TuấN,HTTT15C,tuán.19342581@student.iuh.edu.vn,615416828,119
929,19342591,Trần Nguyên,HTTT15A,nguyen.19342591@student.iuh.edu.vn,976983765,169
930,19342601,Nguyễn Long,KHDL15B,long.19342601@student.iuh.edu.vn,374165292,96
931,19342611,Nguyễn Thị Hoài,KHDL15A,hoai.19342611@student.iuh.edu.vn,795553322,213
932,19342621,Trương Quân,HTTT15B,quan.19342621@student.iuh.edu.vn,341029437,73
933,19342631,Mai Hữu,KHDL15B,huu.19342631@student.iuh.edu.vn,969704833,285
934,19342641,Lê Nguyễn Phúc,HTTT15A,phuc.19342641@student.iuh.edu.vn,431491672,210
935,19342651,Dương Mỹ,KHDL15A,mỹ.19342651@student.iuh.edu.vn,915982078,28
936,19342661,Trương Hữu Đức,KHDL15A,duc.19342661@student.iuh.edu.vn,234231893,168
937,19342671,Nguyễn Ngọc,HTTT15B,ngoc.19342671@student.iuh.edu.vn,383698151,143
938,19342681,Lê Thị Bé,KHMT15B,be.19342681@student.iuh.edu.vn,900327182,153
939,19342691,Trần Lan,HTTT15A,lan.19342691@student.iuh.edu.vn,519606879,167
940,19342701,Phạm Huỳnh Xuân,KTPM15B,xuan.19342701@student.iuh.edu.vn,656003867,218
941,19342711,Phan Lê Minh,HTTT15B,minh.19342711@student.iuh.edu.vn,946289675,169
942,19342721,Lâm Thanh,KHDL15A,thanh.19342721@student.iuh.edu.vn,313387775,95
943,19342731,Trần Thị Lê,KTPM15B,le.19342731@student.iuh.edu.vn,795275524,223
944,19342741,Phạm Quang,HTTT15B,quang.19342741@student.iuh.edu.vn,678366838,113
945,19342751,Nguyễn Thị Hải,KTPM15B,hai.19342751@student.iuh.edu.vn,906430264,151
946,19342761,Đặng Thị Hoàng,KTPM15A,hoang.19342761@student.iuh.edu.vn,283029542,268
947,19342771,Nguyễn Thị Hoa,KTPM15A,hoa.19342771@student.iuh.edu.vn,254145758,9
948,19342781,Nguyễn Ngọc Anh,KHDL15A,anh.19342781@student.iuh.edu.vn,643726382,79
949,19342791,Lê Thị Hồng,HTTT15B,hong.19342791@student.iuh.edu.vn,978153355,168
950,19342801,Nguyễn Khang,HTTT15C,khang.19342801@student.iuh.edu.vn,459929001,138
951,19342811,Đoàn Thái Liêng,KHMT15B,lieng.19342811@student.iuh.edu.vn,329506725,162
952,19342821,Nguyễn Thị Tuyết,HTTT15C,tuyet.19342821@student.iuh.edu.vn,903513231,146
953,19342831,Bành Thanh,HTTT15C,thanh.19342831@student.iuh.edu.vn,439447344,263
954,19342841,Nguyễn Văn,KHDL15A,van.19342841@student.iuh.edu.vn,943426393,203
955,19342851,Nguyễn Thương Hồng,KTPM15B,hong.19342851@student.iuh.edu.vn,819317462,52
956,19342861,Trần Anh,HTTT15B,anh.19342861@student.iuh.edu.vn,574305079,192
957,19342871,Nguyễn Tâm,HTTT15B,tam.19342871@student.iuh.edu.vn,447379559,273
958,19342881,Nguyễn Đăng,KTPM15B,dang.19342881@student.iuh.edu.vn,682680411,150
959,19342891,Đinh Xuân,KTPM15A,xuan.19342891@student.iuh.edu.vn,964541791,156
960,19342901,Trần Hoàng,HTTT15B,hoang.19342901@student.iuh.edu.vn,264856553,255
961,19342911,Nguyễn Lê Kiều,HTTT15C,kieu.19342911@student.iuh.edu.vn,466863182,109
962,19342921,Đinh Huỳnh,KHMT15B,huynh.19342921@student.iuh.edu.vn,798232045,53
963,19342931,Trần Ngọc Kim,HTTT15C,kim.19342931@student.iuh.edu.vn,371884880,247
964,19342941,Trần Như Hoàng,HTTT15A,hoang.19342941@student.iuh.edu.vn,847417879,237
965,19342951,Nguyễn Thị,HTTT15A,thi.19342951@student.iuh.edu.vn,422981774,113
966,19342961,Phạm Thị Kiều,KHMT15B,kieu.19342961@student.iuh.edu.vn,276212892,139
967,19342971,Huỳnh Trúc,KHMT15A,truc.19342971@student.iuh.edu.vn,293847162,158
968,19342981,Dương Đông,KTPM15B,dong.19342981@student.iuh.edu.vn,594004882,65
969,19342991,Đặng Quốc,KHDL15A,quoc.19342991@student.iuh.edu.vn,292982136,179
970,19343001,Lê Phạm Quỳnh,HTTT15B,quynh.19343001@student.iuh.edu.vn,680821437,186
971,19343011,Nguyễn Thị Yến,KHDL15B,yen.19343011@student.iuh.edu.vn,554180975,128
972,19343021,Phan Thị Ngọc,KHDL15A,ngoc.19343021@student.iuh.edu.vn,574623453,293
973,19343031,Nguyễn Thuyền,KHMT15A,thuyen.19343031@student.iuh.edu.vn,620055757,150
974,19343041,Lê Bỉnh,HTTT15A,binh.19343041@student.iuh.edu.vn,486504603,266
975,19343051,Trương Diệu,HTTT15B,dieu.19343051@student.iuh.edu.vn,744731632,24
976,19343061,Lê Thanh,HTTT15A,thanh.19343061@student.iuh.edu.vn,366222440,243
977,19343071,Võ Thị Thúy,KHDL15A,thuy.19343071@student.iuh.edu.vn,557273650,232
978,19343081,Trương Thị Vân,HTTT15A,van.19343081@student.iuh.edu.vn,634028553,201
979,19343091,Trần Kim,HTTT15B,kim.19343091@student.iuh.edu.vn,789325110,94
980,19343101,Phạm Thị Như,HTTT15C,nhu.19343101@student.iuh.edu.vn,969177037,253
981,19343111,Trần Công,KHDL15A,cong.19343111@student.iuh.edu.vn,396957059,164
982,19343121,Trần Tuyết,KHDL15A,tuyet.19343121@student.iuh.edu.vn,738717402,247
983,19343131,Nguyễn Hằng,KHMT15B,hang.19343131@student.iuh.edu.vn,849011842,123
984,19343141,Lê Thúy,KHMT15B,thuy.19343141@student.iuh.edu.vn,247122882,18
985,19343151,Nguyễn Thị Kim,KTPM15B,kim.19343151@student.iuh.edu.vn,683633161,216
986,19343161,Phạm Thị Hải,KHMT15B,hai.19343161@student.iuh.edu.vn,928399436,149
987,19343171,Lê Hiệp,HTTT15A,hiep.19343171@student.iuh.edu.vn,287005491,75
988,19343181,Nguyễn Minh,KHDL15B,minh.19343181@student.iuh.edu.vn,349786351,248
989,19343191,Lê Thanh,HTTT15A,thanh.19343191@student.iuh.edu.vn,714849574,115
990,19343201,Hồ Văn,KHDL15B,van.19343201@student.iuh.edu.vn,968073861,48
991,19343211,Võ Thị Trúc,HTTT15B,truc.19343211@student.iuh.edu.vn,980024165,140
992,19343221,Trịnh Thị Phương,HTTT15A,phuong.19343221@student.iuh.edu.vn,288855813,27
993,19343231,Nguyễn Hoàng,KHMT15B,hoang.19343231@student.iuh.edu.vn,367366809,165
994,19343241,Phan Minh,KHMT15B,minh.19343241@student.iuh.edu.vn,335836287,200
995,19343251,Cao Ngọc Kim,KHMT15B,kim.19343251@student.iuh.edu.vn,460368383,235
996,19343261,Phan Huỳnh,HTTT15B,huynh.19343261@student.iuh.edu.vn,438046852,270
997,19343271,Hồ Thị Mỹ,HTTT15A,my.19343271@student.iuh.edu.vn,863315198,182
998,19343281,Phạm Duy,HTTT15A,duy.19343281@student.iuh.edu.vn,450692505,42
999,19343291,Trần Thị,HTTT15B,thi.19343291@student.iuh.edu.vn,936176897,252
1000,19343301,Đặng Phạm Kim,KHDL15A,kim.19343301@student.iuh.edu.vn,696440213,74
1001,19343311,Dư Thị Bảo,HTTT15A,bao.19343311@student.iuh.edu.vn,978486572,54
1002,19343321,Trần Thu,HTTT15B,thu.19343321@student.iuh.edu.vn,696846645,291
1003,19343331,Trương Thị Trúc,HTTT15A,truc.19343331@student.iuh.edu.vn,594584026,186
1004,19343341,Trần Hoàng,KTPM15B,hoang.19343341@student.iuh.edu.vn,812859155,13
1005,19343351,Trương Thị Hồng,HTTT15C,hong.19343351@student.iuh.edu.vn,540601416,220
1006,19343361,Võ Thị Kiều,HTTT15A,kieu.19343361@student.iuh.edu.vn,255330057,200
1007,19343371,Trần Anh,KHMT15A,anh.19343371@student.iuh.edu.vn,675693517,157
1008,19343381,Lương Thị Hồng,HTTT15B,hong.19343381@student.iuh.edu.vn,463958361,94
1009,19343391,Đoàn Ngọc Phương,KTPM15A,phuong.19343391@student.iuh.edu.vn,396092640,295
1010,19343401,Đỗ Thị Như,HTTT15A,nhu.19343401@student.iuh.edu.vn,362662400,262
1011,19343411,Trần Bạch,KTPM15B,bach.19343411@student.iuh.edu.vn,629277230,32
1012,19343421,Nguyễn Thị,KHMT15A,thi.19343421@student.iuh.edu.vn,842347917,293
1013,19343431,Trần Nguyễn,KHMT15A,nguyen.19343431@student.iuh.edu.vn,998736265,14
1014,19343441,Nguyễn Thị,HTTT15A,thi.19343441@student.iuh.edu.vn,322237665,262
1015,19343451,Trần Phù Phương,HTTT15A,phuong.19343451@student.iuh.edu.vn,873887615,210
1016,19343461,Bùi Kim,HTTT15C,kim.19343461@student.iuh.edu.vn,619834785,49
1017,19343471,Phạm Quốc,KHMT15A,quoc.19343471@student.iuh.edu.vn,603601842,70
1018,19343481,Kiều Thị Kim,HTTT15B,kim.19343481@student.iuh.edu.vn,739375449,229
1019,19343491,Phạm Lê Xuân,HTTT15C,xuan.19343491@student.iuh.edu.vn,780068092,126
1020,19343501,Võ Nguyễn Yến,KTPM15A,yen.19343501@student.iuh.edu.vn,990952774,254
1021,19343511,Võ Thị Thu,KTPM15A,thu.19343511@student.iuh.edu.vn,877773060,291
1022,19343521,Trần Như,HTTT15C,nhu.19343521@student.iuh.edu.vn,647006649,13
1023,19343531,Lê Thị Thanh,KHDL15A,thanh.19343531@student.iuh.edu.vn,758025865,227
1024,19343541,Lê Thị,KHDL15B,thi.19343541@student.iuh.edu.vn,798440394,236
1025,19343551,Trần Thùy,KHDL15B,thuy.19343551@student.iuh.edu.vn,476629448,200
1026,19343561,Nguyễn Thị Ý,HTTT15C,y.19343561@student.iuh.edu.vn,455256915,151
1027,19343571,Trần Minh,KHDL15B,minh.19343571@student.iuh.edu.vn,420300192,200
1028,19343581,Nguyễn Thị Hồng,KTPM15B,hong.19343581@student.iuh.edu.vn,445592669,7
1029,19343591,Phạm Phương,KTPM15B,phuong.19343591@student.iuh.edu.vn,927843642,107
1030,19343601,Trần Ngọc,KTPM15A,ngoc.19343601@student.iuh.edu.vn,980212221,180
1031,19343611,Đinh Ngọc,HTTT15C,ngoc.19343611@student.iuh.edu.vn,235869417,256
1032,19343621,Vi Mai,KHMT15B,mai.19343621@student.iuh.edu.vn,402774674,157
1033,19343631,Nguyễn Ngô Thanh,KHMT15B,thanh.19343631@student.iuh.edu.vn,469641207,296
1034,19343641,Nguyễn Thị Hồng,KTPM15A,hong.19343641@student.iuh.edu.vn,263910617,82
1035,19343651,Huỳnh Thị Tường,KHDL15A,tuong.19343651@student.iuh.edu.vn,639207511,43
1036,19343661,Nguyễn Mai Thanh,HTTT15B,thanh.19343661@student.iuh.edu.vn,823655928,3
1037,19343671,Đặng Huỳnh,HTTT15A,huynh.19343671@student.iuh.edu.vn,641248733,68
1038,19343681,Lê HoàNg Gia,KHMT15B,gia.19343681@student.iuh.edu.vn,745738190,137
1039,19343691,Phạm Thị Hồng,KTPM15B,hong.19343691@student.iuh.edu.vn,969725725,213
1040,19343701,Lê Thị Thu,KHDL15B,thu.19343701@student.iuh.edu.vn,562041546,265
1041,19343711,Nguyễn Trần Phương,KTPM15A,phuong.19343711@student.iuh.edu.vn,700437084,105
1042,19343721,Võ La Hoàng Thúy,KTPM15B,thuy.19343721@student.iuh.edu.vn,657191652,106
1043,19343731,Triệu Thu,HTTT15C,thu.19343731@student.iuh.edu.vn,525687508,157
1044,19343741,Huỳnh Nguyễn Thanh,HTTT15B,thanh.19343741@student.iuh.edu.vn,850007531,96
1045,19343751,Trần Thiên,HTTT15B,thien.19343751@student.iuh.edu.vn,332568119,254
1046,19343761,Nguyễn Mai,HTTT15C,mai.19343761@student.iuh.edu.vn,275164616,226
1047,19343771,Nguyễn Minh,HTTT15B,minh.19343771@student.iuh.edu.vn,613269464,247
1048,19343781,Nguyễn Thu,KHDL15B,thu.19343781@student.iuh.edu.vn,682789744,81
