mssv,student_name,class_name,edu_mail,national_id,address_id
19347561,Võ Nguyễn Anh,KHDL15A,anh.19347561@student.iuh.edu.vn,476768074,58
19347571,Hà Vụng,KTPM15B,vung.19347571@student.iuh.edu.vn,432014615,149
19347581,Nguyễn Minh,HTTT15C,minh.19347581@student.iuh.edu.vn,384279883,51
19347591,Đậu Hải,KTPM15B,hai.19347591@student.iuh.edu.vn,948565501,199
19347601,Nguyễn Thị Thanh,HTTT15C,thanh.19347601@student.iuh.edu.vn,696047895,112
19347611,Đinh Thị Hải,KHMT15B,hai.19347611@student.iuh.edu.vn,640569048,9
19347621,Võ Thị Thanh,KTPM15A,thanh.19347621@student.iuh.edu.vn,639122943,117
19347631,Phan Nguyễn Quỳnh,KHMT15B,quynh.19347631@student.iuh.edu.vn,801229145,271
19347641,Lâm,HTTT15A,lam.19347641@student.iuh.edu.vn,683857911,244
19347651,Hàn Minh,HTTT15B,minh.19347651@student.iuh.edu.vn,459511839,80
19347661,Phạm Nguyễn Trúc,KHMT15B,truc.19347661@student.iuh.edu.vn,937546695,48
19347671,Ngô Thanh,KHDL15B,thanh.19347671@student.iuh.edu.vn,682776612,189
19347681,Trần Tuyết,KTPM15A,tuyet.19347681@student.iuh.edu.vn,304219595,10
19347691,Thái Thục,KHMT15A,thuc.19347691@student.iuh.edu.vn,333688044,133
19347701,Nguyễn Bảo Gia,KTPM15B,gia.19347701@student.iuh.edu.vn,878791371,221
19347711,Nguyễn Đăng,KHDL15B,dang.19347711@student.iuh.edu.vn,589202777,50
19347721,Nguyễn Tuấn,KHMT15B,tuan.19347721@student.iuh.edu.vn,445427461,18
19347731,Hoàng Thị Quỳnh,HTTT15B,quynh.19347731@student.iuh.edu.vn,496438676,130
19347741,Đỗ Nguyễn Hoàng,KTPM15B,hoang.19347741@student.iuh.edu.vn,256650230,197
19347751,Ngô Trần Thúy,KHDL15A,thuy.19347751@student.iuh.edu.vn,972002868,197
19347761,Nguyễn Quốc,KHMT15B,quoc.19347761@student.iuh.edu.vn,560626766,290
19347771,Trương Kim,KHDL15B,kim.19347771@student.iuh.edu.vn,837567412,295
19347781,Trần Thị Ngọc,KHMT15A,ngoc.19347781@student.iuh.edu.vn,774448863,178
19347791,Phùng Lê Phương,KTPM15B,phuong.19347791@student.iuh.edu.vn,240278086,87
19347801,Lê Nguyễn Thanh,HTTT15B,thanh.19347801@student.iuh.edu.vn,687379826,186
19347811,Nguyễn Thúy,KHDL15A,thuy.19347811@student.iuh.edu.vn,946733341,220
19347821,Phạm Văn Trường,KHDL15A,truong.19347821@student.iuh.edu.vn,287463876,218
19347831,Trần Hữu,HTTT15B,huu.19347831@student.iuh.edu.vn,662029805,243
19347841,Nguyễn Thị Tuyết,HTTT15B,tuyet.19347841@student.iuh.edu.vn,529848338,9
19347851,Nguyễn Trần Minh,KHDL15A,minh.19347851@student.iuh.edu.vn,240485016,252
19347861,Ngô Phạm Minh,KHDL15B,minh.19347861@student.iuh.edu.vn,971757623,54
19347871,Nguyễn Phan Chánh,KHDL15B,chanh.19347871@student.iuh.edu.vn,859648987,224
19347881,Đặng Thị Thanh,KTPM15B,thanh.19347881@student.iuh.edu.vn,375046611,263
19347891,Thái Hồng Thủy,KHMT15A,thuy.19347891@student.iuh.edu.vn,659493913,231
19347901,Phan Thị Thu,KHDL15B,thu.19347901@student.iuh.edu.vn,312843748,212
19347911,Lê Nguyễn Quỳnh,HTTT15C,quynh.19347911@student.iuh.edu.vn,610688769,153
19347921,Trần Hoàng,KHDL15A,hoang.19347921@student.iuh.edu.vn,656992429,288
19347931,Dương Trần Hiếu,KHDL15B,hieu.19347931@student.iuh.edu.vn,607512216,160
19347941,Dương Phúc Phụng,KHMT15B,phung.19347941@student.iuh.edu.vn,387225685,143
19347951,Lê Thanh,KHMT15A,thanh.19347951@student.iuh.edu.vn,681514732,72
19347961,Nguyễn Văn,HTTT15B,van.19347961@student.iuh.edu.vn,338925834,256
19347971,Nguyễn Ngọc Bảo,KHMT15A,bao.19347971@student.iuh.edu.vn,373523756,15
19347981,Nguyễn Thị Hồng,HTTT15A,hong.19347981@student.iuh.edu.vn,933139075,19
19347991,Phan Thị Ái,HTTT15C,ai.19347991@student.iuh.edu.vn,545298996,180
19348001,Phan Hồ Hải,HTTT15C,hai.19348001@student.iuh.edu.vn,955304016,201
19348011,Trần Vũ Hoàng,HTTT15A,hoang.19348011@student.iuh.edu.vn,806891833,13
19348021,Nguyễn Viết Thảo,HTTT15B,thao.19348021@student.iuh.edu.vn,228405106,106
19348031,Lý Ngọc,HTTT15A,ngoc.19348031@student.iuh.edu.vn,568268698,146
19348041,Võ Thị Thùy,KHDL15A,thuy.19348041@student.iuh.edu.vn,393657813,161
19348051,Đặng Thành,HTTT15B,thanh.19348051@student.iuh.edu.vn,443486011,41
19348061,Trần Tuấn,KHMT15B,tuan.19348061@student.iuh.edu.vn,613581019,41
19348071,Lê Thị Hương,KTPM15A,huong.19348071@student.iuh.edu.vn,303567504,229
19348081,Trần Gia,KTPM15A,gia.19348081@student.iuh.edu.vn,866557546,231
19348091,Nguyễn Lê Anh,HTTT15B,anh.19348091@student.iuh.edu.vn,702930797,275
19348101,Huỳnh Thảo,HTTT15A,thao.19348101@student.iuh.edu.vn,651068177,253
19348111,Nguyễn Thụy Tường,KHDL15A,tuong.19348111@student.iuh.edu.vn,784983119,240
19348121,Trần Minh,KHMT15A,minh.19348121@student.iuh.edu.vn,794473968,226
19348131,Nguyễn Thị Thanh,HTTT15C,thanh.19348131@student.iuh.edu.vn,925520352,19
19348141,Tào Tuyết,KTPM15A,tuyet.19348141@student.iuh.edu.vn,648858849,220
19348151,Nguyễn Tốt Thủy,KHMT15B,thuy.19348151@student.iuh.edu.vn,330005851,31
19348161,Nguyễn Thị Ngọc,HTTT15A,ngoc.19348161@student.iuh.edu.vn,739846658,60
19348171,Nguyễn Thị Tố,KTPM15B,to.19348171@student.iuh.edu.vn,523665139,87
19348181,Trịnh Hoài Thu,HTTT15A,thu.19348181@student.iuh.edu.vn,445691088,246
19348191,Bùi Thị Phương,KHDL15B,phuong.19348191@student.iuh.edu.vn,227359169,274
19348201,Huỳnh Mai,KHMT15A,mai.19348201@student.iuh.edu.vn,415889736,5
19348211,Đỗ Mỹ,HTTT15B,my.19348211@student.iuh.edu.vn,256644114,56
19348221,Lư Gia,HTTT15A,gia.19348221@student.iuh.edu.vn,710645383,116
19348231,Quách Mỹ,HTTT15A,my.19348231@student.iuh.edu.vn,651613486,134
19348241,Phạm Thị Cẩm,HTTT15A,cam.19348241@student.iuh.edu.vn,819005424,258
19348251,Ngô Huệ,KHMT15B,hue.19348251@student.iuh.edu.vn,353385763,108
19348261,Nguyễn Thị Vân,KHMT15B,van.19348261@student.iuh.edu.vn,448847922,222
19348271,Nguyễn Thị Xuân,HTTT15B,xuan.19348271@student.iuh.edu.vn,795385568,130
19348281,Võ Ngọc Thiên,HTTT15A,thien.19348281@student.iuh.edu.vn,718093643,256
19348291,Nguyễn Phạm Trúc,HTTT15B,truc.19348291@student.iuh.edu.vn,670007748,205
19348301,Lê Thanh,KTPM15A,thanh.19348301@student.iuh.edu.vn,638551275,258
19348311,Trần Thái Tú,HTTT15A,tu.19348311@student.iuh.edu.vn,813634789,238
19348321,Nguyễn Thị Thế,KHMT15B,the.19348321@student.iuh.edu.vn,984659988,131
19348331,Đặng Công,KHDL15B,cong.19348331@student.iuh.edu.vn,949240056,99
19348341,Phan Hoàng,HTTT15B,hoang.19348341@student.iuh.edu.vn,291438363,17
19348351,Lâm Võ Thị Thủy,KHDL15B,thuy.19348351@student.iuh.edu.vn,605303864,265
19348361,Lê Hoài,HTTT15B,hoai.19348361@student.iuh.edu.vn,291592824,141
19348371,Đỗ Quỳnh Anh,KTPM15A,anh.19348371@student.iuh.edu.vn,812505930,50
19348381,Đặng Trần Ngọc,HTTT15B,ngoc.19348381@student.iuh.edu.vn,880771367,181
19348391,Phan Minh,KHMT15A,minh.19348391@student.iuh.edu.vn,823966726,219
19348401,Nguyễn Thị Thu,KTPM15B,thu.19348401@student.iuh.edu.vn,528278870,289
19348411,Trần Nguyễn Tuấn,HTTT15B,tuan.19348411@student.iuh.edu.vn,583673213,45
19348421,Trần Gia,KTPM15B,gia.19348421@student.iuh.edu.vn,284754922,14
19348431,Đặng Phương,HTTT15A,phuong.19348431@student.iuh.edu.vn,344859720,62
19348441,Nguyễn Minh,KHMT15A,minh.19348441@student.iuh.edu.vn,293083182,85
19348451,Nguyễn Lê Quốc,KHDL15B,quoc.19348451@student.iuh.edu.vn,552827394,170
19348461,Dương Ngọc,HTTT15A,ngoc.19348461@student.iuh.edu.vn,559507225,169
19348471,Hoàng Minh,HTTT15A,minh.19348471@student.iuh.edu.vn,917761438,68
19348481,Vũ Ngọc Thiên,KHDL15B,thien.19348481@student.iuh.edu.vn,962174257,23
19348491,Huỳnh Gia,KTPM15A,gia.19348491@student.iuh.edu.vn,724297874,202
19348501,Nguyễn Thanh,KTPM15A,thanh.19348501@student.iuh.edu.vn,905596017,285
19348511,Nguyễn Việt,HTTT15C,viet.19348511@student.iuh.edu.vn,950607701,125
19348521,Lê Thị Ngọc,HTTT15C,ngoc.19348521@student.iuh.edu.vn,317675651,87
19348531,Hoàng Quốc,HTTT15A,quoc.19348531@student.iuh.edu.vn,341414640,80
19348541,Lê Minh,HTTT15A,minh.19348541@student.iuh.edu.vn,463210660,253
19348551,Đinh Quang,KHMT15A,quang.19348551@student.iuh.edu.vn,681868935,4
19348561,Nguyễn Minh,KHMT15A,minh.19348561@student.iuh.edu.vn,812305829,181
19348571,Lê Hồng,HTTT15A,hong.19348571@student.iuh.edu.vn,394097641,40
19348581,Đặng Thị Tường,KHMT15B,tuong.19348581@student.iuh.edu.vn,644223623,188
19348591,Lê Minh,HTTT15B,minh.19348591@student.iuh.edu.vn,256075854,169
19348601,Huỳnh Lữ Trâm,KHMT15A,tram.19348601@student.iuh.edu.vn,525359905,12
19348611,Nguyễn Linh,HTTT15A,linh.19348611@student.iuh.edu.vn,282498445,289
19348621,Bùi Thị Thảo,HTTT15B,thao.19348621@student.iuh.edu.vn,771956095,131
19348631,Nguyễn Bình,HTTT15C,binh.19348631@student.iuh.edu.vn,493038692,237
19348641,Nguyễn Diệu,KHDL15A,dieu.19348641@student.iuh.edu.vn,925939706,251
19348651,Nguyễn Thị Anh,KTPM15B,anh.19348651@student.iuh.edu.vn,471938305,9
19348661,Nguyễn Trọng,HTTT15C,trong.19348661@student.iuh.edu.vn,369816509,296
19348671,Ngô Gia,KHMT15B,gia.19348671@student.iuh.edu.vn,699312236,210
19348681,Ngô Thành Gia,KHDL15A,gia.19348681@student.iuh.edu.vn,910122368,63
19348691,Nguyễn Phạm Quốc,HTTT15A,quoc.19348691@student.iuh.edu.vn,708072619,275
19348701,Lưu Mỹ,KHDL15B,my.19348701@student.iuh.edu.vn,890768342,273
19348711,Nguyễn Thị Hương,KHMT15B,huong.19348711@student.iuh.edu.vn,514319631,98
19348721,Sơn Ngọc,HTTT15B,ngoc.19348721@student.iuh.edu.vn,517709309,175
19348731,Nguyễn Ngô Tấn,KTPM15B,tan.19348731@student.iuh.edu.vn,977264173,279
19348741,Ngô Hùng,KHDL15A,hung.19348741@student.iuh.edu.vn,816522829,200
19348751,Huỳnh Thị,HTTT15B,thi.19348751@student.iuh.edu.vn,990309680,1
19348761,Nguyễn Trần Bảo,HTTT15A,bao.19348761@student.iuh.edu.vn,575575641,107
19348771,Mai Xuân,KHMT15B,xuan.19348771@student.iuh.edu.vn,642153116,43
19348781,Huỳnh Nguyễn Tuyết,KHDL15A,tuyet.19348781@student.iuh.edu.vn,239547801,240
19348791,Trần Minh,KTPM15B,minh.19348791@student.iuh.edu.vn,439625900,153
19348801,Võ Thị Thảo,HTTT15A,thao.19348801@student.iuh.edu.vn,817837467,172
19348811,Nguyễn Đình Quốc,HTTT15A,quoc.19348811@student.iuh.edu.vn,939731394,95
19348821,Trần Đài,KHMT15B,dai.19348821@student.iuh.edu.vn,600094938,212
19348831,Đặng Thị Thảo,KHMT15B,thao.19348831@student.iuh.edu.vn,257131044,158
19348841,Nguyễn Tấn,KHDL15B,tan.19348841@student.iuh.edu.vn,561940582,261
19348851,Hoàng Tấn,KHMT15A,tan.19348851@student.iuh.edu.vn,760040793,56
19348861,Huỳnh Duy,KTPM15B,duy.19348861@student.iuh.edu.vn,918941897,272
19348871,Nguyễn Vũ Mai,KTPM15A,mai.19348871@student.iuh.edu.vn,694650268,127
19348881,Huỳnh Trọng,KHMT15A,trong.19348881@student.iuh.edu.vn,320265761,14
19348891,Trần Ngọc Quế,KTPM15B,que.19348891@student.iuh.edu.vn,637059599,267
19348901,Lương Thị Phương,HTTT15A,phuong.19348901@student.iuh.edu.vn,353911512,129
19348911,Võ Thị Phương,HTTT15B,phuong.19348911@student.iuh.edu.vn,255416125,292
19348921,Cáp Ngọc Bảo,HTTT15B,bao.19348921@student.iuh.edu.vn,892018979,280
19348931,Trương Lê Gia,HTTT15B,gia.19348931@student.iuh.edu.vn,944360142,114
19348941,Nguyễn Thái,HTTT15B,thai.19348941@student.iuh.edu.vn,837754005,64
19348951,Trần Trung,KHDL15A,trung.19348951@student.iuh.edu.vn,751670943,29
19348961,Trần Đặng Minh,HTTT15B,minh.19348961@student.iuh.edu.vn,807167451,30
19348971,Lê Viết,KTPM15A,viet.19348971@student.iuh.edu.vn,675285466,36
19348981,Nguyễn Hiền,KTPM15A,hien.19348981@student.iuh.edu.vn,858984338,158
19348991,Châu Bảo,KHMT15A,bao.19348991@student.iuh.edu.vn,264084068,217
19349001,Lâm Gia,HTTT15C,gia.19349001@student.iuh.edu.vn,317970196,224
19349011,Đinh Vũ Thùy,HTTT15C,thuy.19349011@student.iuh.edu.vn,661500922,43
19349021,Trần Việt,HTTT15C,viet.19349021@student.iuh.edu.vn,646182152,10
19349031,Trần Nhật,KHDL15A,nhat.19349031@student.iuh.edu.vn,399809933,225
19349041,Thiêu Tuấn,KHDL15A,tuan.19349041@student.iuh.edu.vn,852739705,165
19349051,Lê Quốc,HTTT15B,quoc.19349051@student.iuh.edu.vn,639397886,161
19349061,Phạm Thị Ngọc,HTTT15B,ngoc.19349061@student.iuh.edu.vn,357287971,7
19349071,Lê Thị Thu,KHMT15B,thu.19349071@student.iuh.edu.vn,856564489,184
19349081,Phạm Thị Bích,KTPM15A,bich.19349081@student.iuh.edu.vn,935238418,156
19349091,Huỳnh Minh,KHMT15A,minh.19349091@student.iuh.edu.vn,411085079,144
19349101,Trần Thị Thanh,KHDL15B,thanh.19349101@student.iuh.edu.vn,782646119,117
19349111,Lương Thảo,HTTT15B,thao.19349111@student.iuh.edu.vn,869595725,137
19349121,Lê Thị Hồng,KHMT15B,hong.19349121@student.iuh.edu.vn,905402829,265
19349131,Ngô Thị Anh,KHMT15A,anh.19349131@student.iuh.edu.vn,910161817,279
19349141,Đặng Nguyên,HTTT15B,nguyen.19349141@student.iuh.edu.vn,789140334,53
19349151,Lê Thị Hồng,KHDL15B,hong.19349151@student.iuh.edu.vn,834776222,263
19349161,Hồ Thị Minh,KTPM15B,minh.19349161@student.iuh.edu.vn,469482307,86
19349171,Vũ Minh,HTTT15C,minh.19349171@student.iuh.edu.vn,753702977,198
19349181,Phan Khánh,KHDL15A,khanh.19349181@student.iuh.edu.vn,974593918,212
19349191,Nguyễn Thanh,KTPM15A,thanh.19349191@student.iuh.edu.vn,915499807,272
19349201,Nguyễn Đỗ Tuyết,HTTT15B,tuyet.19349201@student.iuh.edu.vn,802145578,21
19349211,Lê Thảo Nguyên,KHMT15A,nguyen.19349211@student.iuh.edu.vn,827294681,51
19349221,Dương Gia,HTTT15B,gia.19349221@student.iuh.edu.vn,490737805,254
19349231,Huỳnh Thị Ngọc,HTTT15A,ngoc.19349231@student.iuh.edu.vn,714033768,240
19349241,Trần Bảo,KHMT15B,bao.19349241@student.iuh.edu.vn,626318508,276
19349251,Phạm Võ Quý,HTTT15A,quy.19349251@student.iuh.edu.vn,718599920,218
19349261,Lê Huỳnh Anh,HTTT15A,anh.19349261@student.iuh.edu.vn,990304614,161
19349271,Lê Thị Mỹ,HTTT15B,my.19349271@student.iuh.edu.vn,628954978,58
19349281,Châu Thị Mỹ,KHMT15B,my.19349281@student.iuh.edu.vn,333975943,154
19349291,Lê Huỳnh Trúc Ly,HTTT15A,ly.19349291@student.iuh.edu.vn,705022537,138
19349301,Nguyễn Thu Ngân,HTTT15B,ngan.19349301@student.iuh.edu.vn,531459561,249
19349311,Trần Hồng Bảo Ngọc,KHMT15A,ngoc.19349311@student.iuh.edu.vn,517300186,143
19349321,Thạch Chanh Sai Gia,HTTT15B,gia.19349321@student.iuh.edu.vn,549531750,151
19349331,Nguyễn Phương Ngân,HTTT15A,ngan.19349331@student.iuh.edu.vn,529265808,128
19349341,Nguyễn Huỳnh Mai Trúc,KHMT15A,truc.19349341@student.iuh.edu.vn,638545414,22
19349351,Châu Lan Anh,KHDL15A,anh.19349351@student.iuh.edu.vn,808497338,229
19349361,Võ Ngọc Hân,HTTT15C,han.19349361@student.iuh.edu.vn,375359787,140
19349371,Chim Nhật Hoàng,HTTT15A,hoang.19349371@student.iuh.edu.vn,223712590,262
19349381,Thái Thị Yến Nhi,HTTT15B,nhi.19349381@student.iuh.edu.vn,466960712,179
19349391,Cao Hoàng Phương Trinh,HTTT15B,trinh.19349391@student.iuh.edu.vn,828151646,299
19349401,Hồng Thị Khánh Vân,HTTT15C,van.19349401@student.iuh.edu.vn,405771733,73
19349411,Phan Yến Vi,KTPM15A,vi.19349411@student.iuh.edu.vn,881701995,6
19349421,Vũ Hồ Vân Nhi,KTPM15A,nhi.19349421@student.iuh.edu.vn,361107637,291
19349431,Lê Thị Thúy Quyên,KHDL15B,quyen.19349431@student.iuh.edu.vn,237808270,101
19349441,Nguyễn Thị Ngọc Diễm,HTTT15A,diem.19349441@student.iuh.edu.vn,592565488,25
19349451,Phạm Lê Thu Dung,HTTT15B,dung.19349451@student.iuh.edu.vn,622769626,206
19349461,Mai Lê Hải Đoan,KHMT15A,doan.19349461@student.iuh.edu.vn,573987187,63
19349471,Bùi Đông Hồ,KHDL15A,ho.19349471@student.iuh.edu.vn,963643783,295
19349481,Nguyễn Thị Kiều,KTPM15B,kieu.19349481@student.iuh.edu.vn,922253453,100
19349491,Triệu Nam Lộc,KHMT15A,loc.19349491@student.iuh.edu.vn,323985420,258
19349501,Nguyễn Thị Kim Ngân,KTPM15A,ngan.19349501@student.iuh.edu.vn,498635776,40
19349511,Nguyễn Tân Đông Phát,HTTT15A,phat.19349511@student.iuh.edu.vn,271926213,228
19349521,Lê Minh Hoàng Phượng,HTTT15B,phuong.19349521@student.iuh.edu.vn,893679610,55
19349531,Thạch Vương Tín,KHMT15B,tin.19349531@student.iuh.edu.vn,584610158,110
19349541,Nguyễn Thị Thanh Vân,KTPM15B,van.19349541@student.iuh.edu.vn,744492288,31
19349551,Nguyễn Thị Hạnh Đào,HTTT15A,dao.19349551@student.iuh.edu.vn,254954422,237
19349561,Huỳnh Thị Trúc Giang,HTTT15B,giang.19349561@student.iuh.edu.vn,915732184,51
19349571,Huỳnh Thị Thúy Hằng,HTTT15A,hang.19349571@student.iuh.edu.vn,996107072,158
19349581,Hồng Kim Ngân,HTTT15C,ngan.19349581@student.iuh.edu.vn,629078048,269
19349591,Đặng Thị Huỳnh Như,HTTT15B,nhu.19349591@student.iuh.edu.vn,562195463,278
19349601,Nguyễn Thị Bích Như,HTTT15C,nhu.19349601@student.iuh.edu.vn,502520318,70
19349611,Trần Minh Nhựt,KHDL15A,nhut.19349611@student.iuh.edu.vn,328661601,211
19349621,Trần Thị Huyền Trâm,HTTT15A,tram.19349621@student.iuh.edu.vn,950147894,263
19349631,Nguyễn Thị Huỳnh Châm,HTTT15A,cham.19349631@student.iuh.edu.vn,542972530,39
19349641,Phạm Thị Cẩm Giang,KHDL15B,giang.19349641@student.iuh.edu.vn,522121089,183
19349651,Nguyễn Gia Hân,KHDL15A,han.19349651@student.iuh.edu.vn,701767607,148
19349661,Nguyễn Trung Hiếu,KTPM15B,hieu.19349661@student.iuh.edu.vn,438234156,226
19349671,Huỳnh Hửu Khoa,HTTT15B,khoa.19349671@student.iuh.edu.vn,983094853,287
19349681,Nguyễn Lâm Trúc Lam,KTPM15A,lam.19349681@student.iuh.edu.vn,412026445,235
19349691,Nguyễn Trần Phương Linh,HTTT15B,linh.19349691@student.iuh.edu.vn,587258396,80
19349701,Thị Thuận,HTTT15A,thuan.19349701@student.iuh.edu.vn,334631356,155
19349711,Lê Thị Tuyết Xuân,KHDL15A,xuan.19349711@student.iuh.edu.vn,450254535,36
19349721,Nguyễn Thị Hoài Băng,HTTT15A,bang.19349721@student.iuh.edu.vn,622377644,296
19349731,Lê Thị Thúy Di,HTTT15A,di.19349731@student.iuh.edu.vn,818587948,11
19349741,Nguyễn Thị Tài Duy,KHDL15A,duy.19349741@student.iuh.edu.vn,407196203,242
19349751,Tạ Tuyết Hân,KHMT15A,han.19349751@student.iuh.edu.vn,259375962,151
19349761,Nguyễn Cẩm Lài,KHMT15A,lai.19349761@student.iuh.edu.vn,372333221,289
19349771,Trần Thị Kim Lít,KHMT15A,lit.19349771@student.iuh.edu.vn,604537724,70
19349781,Đặng Thị Tuyết Minh,KHDL15B,minh.19349781@student.iuh.edu.vn,501134701,38
19349791,Mã Thanh Như,HTTT15A,nhu.19349791@student.iuh.edu.vn,518626626,299
19349801,Tăng Thị Thanh Thanh,KTPM15A,thanh.19349801@student.iuh.edu.vn,481766444,7
19349811,Lê Đặng Anh Thư,KHDL15A,thu.19349811@student.iuh.edu.vn,880395949,274
19349821,Phan Bảo Thy,KHDL15A,thy.19349821@student.iuh.edu.vn,596803000,185
19349831,Phạm Thị Mỹ Trang,KHDL15B,trang.19349831@student.iuh.edu.vn,500226171,214
19349841,Lê Diễm Huyền,KTPM15A,huyen.19349841@student.iuh.edu.vn,625868700,78
19349851,Lưu Hoàng Luân,HTTT15C,luan.19349851@student.iuh.edu.vn,285883415,61
19349861,Nguyễn Thu Thảo,KHMT15A,thao.19349861@student.iuh.edu.vn,407616219,161
19349871,Đoàn Thị Mỹ Linh,KHDL15A,linh.19349871@student.iuh.edu.vn,872778083,104
19349881,Mai Thị Hoa Mai,KHDL15A,mai.19349881@student.iuh.edu.vn,289806277,157
19349891,Triệu Phước Bách,HTTT15B,bach.19349891@student.iuh.edu.vn,338705364,116
19349901,Nguyễn Thị Kim Giàng,HTTT15A,giang.19349901@student.iuh.edu.vn,404967943,11
19349911,Nguyễn Mỹ Linh,HTTT15C,linh.19349911@student.iuh.edu.vn,395769774,270
19349921,Lê Hoàng Thiện Phúc,HTTT15A,phuc.19349921@student.iuh.edu.vn,837443663,89
19349931,Thái Thanh Thiên,KTPM15A,thien.19349931@student.iuh.edu.vn,755389835,150
19349941,Dương Thụy Bảo Trân,KTPM15B,tran.19349941@student.iuh.edu.vn,629279608,107
19349951,Lê Huyền Khánh Ngọc,KHMT15B,ngoc.19349951@student.iuh.edu.vn,948566227,35
19349961,Tô Mỹ Thạch,KHMT15A,thach.19349961@student.iuh.edu.vn,449578204,22
19349971,Nguyễn Thị Mỹ Hân,KTPM15B,han.19349971@student.iuh.edu.vn,321439343,192
19349981,Đoàn Thiên Nhi,KTPM15A,nhi.19349981@student.iuh.edu.vn,764344484,229
19349991,Đặng Thị Hồng Hạnh,KTPM15B,hanh.19349991@student.iuh.edu.vn,404775133,139
19350001,Nguyễn Thị Yến Nhi,HTTT15A,nhi.19350001@student.iuh.edu.vn,603746585,108
19350011,Mã Ngọc Trinh,KHDL15B,trinh.19350011@student.iuh.edu.vn,881707542,275
19350021,Huỳnh Kim Yến,KHDL15A,yen.19350021@student.iuh.edu.vn,486354054,216
19350031,Đỗ Đức Thành Danh,KHDL15B,danh.19350031@student.iuh.edu.vn,973696469,106
19350041,Trần Phạm Ngọc Trâm,HTTT15A,tram.19350041@student.iuh.edu.vn,875277925,86
19350051,Nguyễn Thị Mỹ Hảo,HTTT15B,hao.19350051@student.iuh.edu.vn,613472937,77
19350061,Huỳnh Tố Trang,HTTT15A,trang.19350061@student.iuh.edu.vn,436955397,65
19350071,Quách Hồng Kiều Diễm,KHMT15B,diem.19350071@student.iuh.edu.vn,764893244,240
19350081,Nguyễn Thành Tài,KHDL15A,tai.19350081@student.iuh.edu.vn,656416284,148
19350091,Đỗ Thị Thu Hiếu,KTPM15A,hieu.19350091@student.iuh.edu.vn,729568220,228
19350101,Lê Minh Thuận,HTTT15A,thuan.19350101@student.iuh.edu.vn,921677973,19
19350111,Nguyễn Hoàng Thảo Anh,KHMT15B,anh.19350111@student.iuh.edu.vn,395152197,16
19350121,Lương Võ Lan Phương,KTPM15B,phuong.19350121@student.iuh.edu.vn,872101533,122
19350131,Trắc Thị Tố Trinh,HTTT15C,trinh.19350131@student.iuh.edu.vn,647990597,133
19350141,Huỳnh Thị Ngọc Tuyền,HTTT15A,tuyen.19350141@student.iuh.edu.vn,554981604,160
19350151,Dương Thúy Kiều,HTTT15B,kieu.19350151@student.iuh.edu.vn,229377782,16
19350161,Phạm Thị Loan,HTTT15A,loan.19350161@student.iuh.edu.vn,589970413,209
19350171,Ngô Thị Kim Mẫn,KTPM15B,man.19350171@student.iuh.edu.vn,445232754,36
19350181,Huỳnh Thương,HTTT15B,thuong.19350181@student.iuh.edu.vn,518449977,63
19350191,Lê Huỳnh Trúc Ly,KHDL15B,ly.19350191@student.iuh.edu.vn,749692972,225
19350201,Nguyễn Thu Ngân,HTTT15B,ngan.19350201@student.iuh.edu.vn,505790949,166
19350211,Trần Hồng Bảo Ngọc,KHDL15A,ngoc.19350211@student.iuh.edu.vn,357177649,3
19350221,Thạch Chanh Sai Gia,KHDL15A,gia.19350221@student.iuh.edu.vn,288988332,95
19350231,Nguyễn Phương Ngân,KTPM15A,ngan.19350231@student.iuh.edu.vn,701412633,108
19350241,Nguyễn Huỳnh Mai Trúc,HTTT15A,truc.19350241@student.iuh.edu.vn,729557529,2
19350251,Châu Lan Anh,KTPM15B,anh.19350251@student.iuh.edu.vn,682246336,67
19350261,Võ Ngọc Hân,HTTT15B,han.19350261@student.iuh.edu.vn,851148329,290
19350271,Chim Nhật Hoàng,KTPM15B,hoang.19350271@student.iuh.edu.vn,272575729,218
19350281,Thái Thị Yến Nhi,HTTT15B,nhi.19350281@student.iuh.edu.vn,316580334,265
19350291,Cao Hoàng Phương Trinh,KTPM15A,trinh.19350291@student.iuh.edu.vn,424362675,291
19350301,Hồng Thị Khánh Vân,KHMT15B,van.19350301@student.iuh.edu.vn,413356732,25
19350311,Phan Yến Vi,HTTT15B,vi.19350311@student.iuh.edu.vn,568784331,135
19350321,Vũ Hồ Vân Nhi,HTTT15B,nhi.19350321@student.iuh.edu.vn,307024768,44
19350331,Lê Thị Thúy Quyên,HTTT15B,quyen.19350331@student.iuh.edu.vn,338742200,247
19350341,Nguyễn Thị Ngọc Diễm,HTTT15A,diem.19350341@student.iuh.edu.vn,567475917,206
19350351,Phạm Lê Thu Dung,HTTT15B,dung.19350351@student.iuh.edu.vn,507046766,46
19350361,Mai Lê Hải Đoan,HTTT15A,doan.19350361@student.iuh.edu.vn,288913098,33
19350371,Bùi Đông Hồ,KHMT15B,ho.19350371@student.iuh.edu.vn,585809208,103
19350381,Nguyễn Thị Kiều,KTPM15A,kieu.19350381@student.iuh.edu.vn,617762060,249
19350391,Triệu Nam Lộc,HTTT15B,loc.19350391@student.iuh.edu.vn,567163055,3
19350401,Nguyễn Thị Kim Ngân,KHMT15A,ngan.19350401@student.iuh.edu.vn,440537243,260
19350411,Nguyễn Tân Đông Phát,KTPM15B,phat.19350411@student.iuh.edu.vn,915538900,114
